,context,next_token,metric_value
2454,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2455,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2456,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2457,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2458,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2459,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2460,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2461,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2462,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2463,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2464,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2465,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2466,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2467,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2468,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2469,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2470,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2471,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2472,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2473,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2474,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2475,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2476,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2477,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2478,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2479,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2480,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2481,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2482,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2483,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2484,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2485,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2486,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2487,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2488,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2489,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2490,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2491,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2492,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2493,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2494,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2495,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2496,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2497,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2498,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2499,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2500,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2501,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2502,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2503,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2504,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2505,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2506,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2507,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2508,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2509,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2510,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2511,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2512,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2513,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2514,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2515,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2516,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2517,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2518,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2519,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2520,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2521,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2522,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2523,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2524,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2525,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2526,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2527,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2528,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2529,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2530,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2531,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2532,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2533,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2534,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2535,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2536,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2537,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2538,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2539,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2540,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2541,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2542,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2543,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2544,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2545,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2546,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2547,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2548,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2549,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2550,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2551,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2552,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2553,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2554,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2555,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2556,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2557,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2558,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2559,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2560,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2561,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2562,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2563,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2564,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2565,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2566,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2567,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2568,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2569,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2570,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2571,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2572,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2573,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2574,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2575,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2576,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2577,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2578,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2579,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2580,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2581,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2582,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2583,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2584,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2585,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2586,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2587,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2588,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2589,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2590,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2591,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2592,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2593,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2594,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2595,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2596,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2597,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2598,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2599,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2600,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2601,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2602,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2603,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2604,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2605,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2606,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2607,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2608,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2609,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2610,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2611,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2612,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2613,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2614,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2615,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2616,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2617,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2618,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2619,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2620,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2621,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2622,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2623,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2624,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2625,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2626,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2627,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2628,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2629,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2630,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2631,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2632,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2633,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2634,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2635,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2636,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2637,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2638,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2639,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2640,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2641,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2642,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2643,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2644,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2645,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2646,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2647,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2648,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2649,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2650,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2651,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2652,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2653,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2654,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2655,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2656,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2657,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2658,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2659,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2660,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2661,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2662,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2663,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2664,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2665,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2666,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2667,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2668,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2669,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2670,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2671,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2672,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2673,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2674,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2675,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2676,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2677,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2678,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2679,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2680,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2681,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2682,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2683,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2684,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2685,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2686,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2687,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2688,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2689,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2690,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2691,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2692,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2693,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2694,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2695,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2696,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2697,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2698,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2699,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2700,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2701,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2702,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2703,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2704,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2705,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2706,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2707,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2708,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2709,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2710,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2711,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2712,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2713,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2714,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2715,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2716,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2717,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2718,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2719,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2720,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2721,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2722,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2723,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2724,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2725,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2726,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2727,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2728,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2729,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2730,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2731,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2732,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2733,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2734,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2735,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2736,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2737,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2738,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2739,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2740,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2741,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2742,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2743,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2744,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2745,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2746,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2747,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2748,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2749,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2750,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2751,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2752,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2753,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2754,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2755,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2756,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2757,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2758,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2759,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2760,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2761,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2762,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2763,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2764,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2765,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2766,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
2767,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.811981201171875e-05
2768,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2769,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2770,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2771,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],3.5762786865234375e-07
2772,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.430511474609375e-06
2773,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2774,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2775,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2776,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2777,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2778,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2779,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2780,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2781,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2782,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],5.960464477539062e-07
2783,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2784,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2785,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2786,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2787,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],3.5762786865234375e-07
2788,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2789,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2790,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2791,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2792,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],4.76837158203125e-07
2793,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2794,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2795,"['>.', '<|im_end|>', 'Ċ']",['>.'],-0.0
2796,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],-0.0
2797,"['Ċ', '<|im_start|>', 'assistant']",['Ċ'],1.7881393432617188e-06
2798,"['<|im_start|>', 'assistant', 'Ċ']",['<|im_start|>'],-0.0
2799,"['assistant', 'Ċ', '<']",['assistant'],-0.0
2800,"[':Ċ', '<|im_end|>', 'Ċ']",[':Ċ'],1.3113021850585938e-06
2801,"['<|im_end|>', 'Ċ', '<|im_start|>']",['<|im_end|>'],0.000335693359375
